OrderID,OrderDate,Year,Month,CustomerID,Gender,AgeGroup,Region,Country,CustomerType,Product,Category,UnitsPurchased,UnitPrice,Revenue,Discount,Profit,PaymentMethod,Revenue,Profit,UnitsPurchased,,,
53434,2022-07-18,2022,July,CUST1174,Female,36-45,South,UK,Loyal,Headphones,Home,4,57472,229888,50,65970,Net Banking,229888,65970,4,,,
53435,2022-03-01,2022,March,CUST1298,Male,18-25,North,India,Returning,Coffee Maker,Electronics,3,58757,176271,3616,21771,Debit Card,176271,21771,3,,,
53436,2024-01-30,2024,January,CUST1080,Male,26-35,South,Australia,Returning,Smartphone,Home,4,47646,190584,875,38538,UPI,190584,38538,4,,,
53437,2024-06-23,2024,June,CUST1478,Female,26-35,North,UK,New,Tablet,Fashion,5,18266,91330,3422,15387,Net Banking,91330,15387,5,,,
53438,2024-04-14,2024,April,CUST1378,Female,18-25,North,Germany,Returning,Headphones,Electronics,5,44404,222020,3226,39080,Net Banking,222020,39080,5,,,
53439,2023-11-02,2023,November,CUST1491,Female,36-45,North,USA,Returning,Backpack,Accessories,3,20582,61746,3454,9873,Debit Card,61746,9873,3,,,
53440,2024-05-29,2024,May,CUST1373,Female,46-60,South,India,Returning,Laptop,Accessories,5,28783,143915,1154,33367,Net Banking,143915,33367,5,,,
53441,2023-01-24,2023,January,CUST1066,Male,36-45,East,India,New,Smartphone,Fashion,4,10668,42672,3260,11533,Debit Card,42672,11533,4,,,
53442,2022-02-11,2022,February,CUST1369,Male,36-45,North,Australia,Returning,Tablet,Electronics,3,36573,109719,1333,28288,Net Banking,109719,28288,3,,,
53443,2023-03-13,2023,March,CUST1168,Male,36-45,North,USA,Returning,Laptop,Fashion,1,48981,48981,3125,13156,UPI,48981,13156,1,,,
53444,2022-05-21,2022,May,CUST1410,Male,46-60,North,UK,Returning,Backpack,Fashion,1,2445,2445,1812,69,PayPal,2445,69,1,,,
53445,2022-02-07,2022,February,CUST1449,Female,18-25,East,UK,New,Smartwatch,Electronics,2,39837,79674,3706,10527,Net Banking,79674,10527,2,,,
53446,2024-06-05,2024,June,CUST1498,Female,18-25,South,Canada,Returning,Coffee Maker,Accessories,5,13780,68900,1607,10429,Net Banking,68900,10429,5,,,
53447,2024-01-27,2024,January,CUST1000,Female,26-35,East,USA,Returning,Smartwatch,Fashion,3,26096,78288,184,11384,UPI,78288,11384,3,,,
53448,2024-05-04,2024,May,CUST1497,Male,18-25,East,UK,Loyal,Headphones,Fashion,3,34669,104007,2023,13016,Net Banking,104007,13016,3,,,
53449,2023-07-27,2023,July,CUST1491,Male,26-35,East,Canada,Loyal,Backpack,Home,4,14534,58136,1269,10111,UPI,58136,10111,4,,,
53450,2022-04-22,2022,April,CUST1218,Female,18-25,North,India,Returning,Coffee Maker,Electronics,1,9509,9509,3146,648,Debit Card,9509,648,1,,,
53451,2023-11-22,2023,November,CUST1372,Male,46-60,East,UK,New,Smartphone,Electronics,3,29893,89679,1087,19305,Credit Card,89679,19305,3,,,
53452,2022-10-14,2022,October,CUST1011,Female,36-45,West,Germany,New,Tablet,Accessories,5,57508,287540,1363,79414,Net Banking,287540,79414,5,,,
53453,2023-01-17,2023,January,CUST1046,Male,36-45,West,UK,New,Smartphone,Electronics,2,37191,74382,546,13001,PayPal,74382,13001,2,,,
53454,2023-05-14,2023,May,CUST1294,Female,26-35,East,Canada,Loyal,Coffee Maker,Home,3,55460,166380,632,40737,Credit Card,166380,40737,3,,,
53455,2024-04-21,2024,April,CUST1075,Male,26-35,East,Canada,Loyal,Shoes,Accessories,4,45329,181316,1011,28987,Debit Card,181316,28987,4,,,
53456,2023-12-12,2023,December,CUST1301,Male,18-25,East,Canada,New,Smartwatch,Fashion,1,27997,27997,530,3437,UPI,27997,3437,1,,,
53457,2022-11-03,2022,November,CUST1335,Male,18-25,East,USA,Loyal,Smartwatch,Electronics,2,45708,91416,3065,18324,Debit Card,91416,18324,2,,,
53458,2022-12-15,2022,December,CUST1061,Male,26-35,North,USA,Loyal,Headphones,Electronics,4,2456,9824,420,2219,Credit Card,9824,2219,4,,,
53459,2024-02-20,2024,February,CUST1425,Female,46-60,East,India,New,Coffee Maker,Fashion,1,57550,57550,2757,15228,UPI,57550,15228,1,,,
53460,2024-03-21,2024,March,CUST1205,Female,36-45,North,Germany,Loyal,Headphones,Home,3,7727,23181,780,6603,Net Banking,23181,6603,3,,,
53461,2023-08-06,2023,August,CUST1427,Female,46-60,North,India,Returning,Smartwatch,Accessories,1,13801,13801,2173,1616,Net Banking,13801,1616,1,,,
53462,2024-06-12,2024,June,CUST1224,Female,26-35,East,Canada,Loyal,Smartwatch,Accessories,2,51607,103214,2637,28307,Net Banking,103214,28307,2,,,
53463,2024-08-07,2024,August,CUST1410,Female,36-45,South,USA,Returning,Smartphone,Home,5,22717,113585,3538,14811,Credit Card,113585,14811,5,,,
53464,2022-03-29,2022,March,CUST1341,Female,46-60,East,Germany,Loyal,Laptop,Accessories,5,8243,41215,901,6073,PayPal,41215,6073,5,,,
53465,2022-03-21,2022,March,CUST1155,Male,26-35,East,USA,New,Smartwatch,Accessories,3,56527,169581,997,41938,UPI,169581,41938,3,,,
53466,2024-06-16,2024,June,CUST1282,Male,18-25,South,India,New,Coffee Maker,Electronics,3,30523,91569,3237,25474,Debit Card,91569,25474,3,,,
53467,2022-03-18,2022,March,CUST1068,Female,26-35,South,India,Loyal,Shoes,Accessories,5,6622,33110,1682,3662,Credit Card,33110,3662,5,,,
53468,2022-12-24,2022,December,CUST1281,Male,36-45,West,UK,Returning,Coffee Maker,Fashion,2,27301,54602,875,9554,UPI,54602,9554,2,,,
53469,2022-05-21,2022,May,CUST1101,Female,36-45,South,India,Returning,T-shirt,Fashion,5,6124,30620,3351,3700,Net Banking,30620,3700,5,,,
53470,2024-06-21,2024,June,CUST1003,Female,18-25,West,UK,Returning,Headphones,Home,3,56908,170724,1235,32916,Credit Card,170724,32916,3,,,
53471,2022-12-31,2022,December,CUST1158,Female,36-45,East,Australia,New,Backpack,Accessories,4,59699,238796,2951,38119,Debit Card,238796,38119,4,,,
53472,2022-07-23,2022,July,CUST1275,Female,18-25,West,USA,Loyal,Backpack,Fashion,1,31393,31393,813,5835,Net Banking,31393,5835,1,,,
53473,2023-09-05,2023,September,CUST1461,Male,46-60,West,India,Loyal,Coffee Maker,Fashion,1,52754,52754,2068,6420,UPI,52754,6420,1,,,
53474,2023-11-07,2023,November,CUST1173,Female,26-35,North,Canada,Returning,Laptop,Home,5,23677,118385,2123,22272,PayPal,118385,22272,5,,,
53475,2024-02-15,2024,February,CUST1158,Female,36-45,East,USA,New,Shoes,Fashion,2,7178,14356,1867,3643,Debit Card,14356,3643,2,,,
53476,2024-04-16,2024,April,CUST1035,Female,46-60,South,India,Returning,Shoes,Accessories,5,11526,57630,2159,14018,Credit Card,57630,14018,5,,,
53477,2022-11-13,2022,November,CUST1359,Male,36-45,West,Australia,New,Tablet,Electronics,3,58910,176730,1490,40329,Debit Card,176730,40329,3,,,
53478,2022-07-09,2022,July,CUST1362,Male,26-35,North,Germany,New,Shoes,Home,3,26362,79086,1829,11650,PayPal,79086,11650,3,,,
53479,2023-05-29,2023,May,CUST1247,Male,26-35,South,UK,New,Smartwatch,Accessories,1,25874,25874,3062,2798,Debit Card,25874,2798,1,,,
53480,2022-01-09,2022,January,CUST1357,Male,46-60,West,Canada,Returning,Smartwatch,Home,4,43498,173992,1259,20434,UPI,173992,20434,4,,,
53481,2023-12-13,2023,December,CUST1119,Female,46-60,East,India,Loyal,Tablet,Accessories,4,50771,203084,1486,40542,PayPal,203084,40542,4,,,
53482,2022-10-22,2022,October,CUST1013,Female,46-60,West,Canada,New,Laptop,Fashion,3,52110,156330,1933,27041,Net Banking,156330,27041,3,,,
53483,2022-01-19,2022,January,CUST1476,Male,36-45,North,Germany,Returning,T-shirt,Home,1,10687,10687,89,3158,Debit Card,10687,3158,1,,,
53484,2023-08-27,2023,August,CUST1240,Male,18-25,North,Canada,Returning,Backpack,Fashion,3,14875,44625,3044,4331,Net Banking,44625,4331,3,,,
53485,2024-02-04,2024,February,CUST1228,Male,18-25,West,UK,New,Tablet,Accessories,5,31368,156840,3614,28591,UPI,156840,28591,5,,,
53486,2022-08-30,2022,August,CUST1192,Female,18-25,West,Australia,Loyal,Smartwatch,Electronics,1,11306,11306,3736,858,Credit Card,11306,858,1,,,
53487,2023-01-05,2023,January,CUST1085,Female,36-45,West,UK,New,Tablet,Accessories,2,41674,83348,2405,20038,Debit Card,83348,20038,2,,,
53488,2023-03-26,2023,March,CUST1288,Male,36-45,South,USA,New,Smartphone,Fashion,4,41336,165344,2401,35089,PayPal,165344,35089,4,,,
53489,2022-02-03,2022,February,CUST1329,Male,26-35,South,India,Returning,Laptop,Accessories,3,38715,116145,2584,14148,Net Banking,116145,14148,3,,,
53490,2023-01-05,2023,January,CUST1370,Male,18-25,South,India,Loyal,Shoes,Home,4,49262,197048,3408,33745,Net Banking,197048,33745,4,,,
53491,2023-09-30,2023,September,CUST1465,Male,18-25,South,Australia,Loyal,Smartphone,Accessories,4,47544,190176,3213,32711,UPI,190176,32711,4,,,
53492,2022-07-06,2022,July,CUST1029,Female,36-45,South,India,Returning,Tablet,Accessories,2,21135,42270,3661,7728,Credit Card,42270,7728,2,,,
53493,2023-11-22,2023,November,CUST1371,Female,26-35,West,India,New,Headphones,Accessories,5,59258,296290,2476,46017,Net Banking,296290,46017,5,,,
53494,2024-01-30,2024,January,CUST1458,Female,18-25,West,Australia,New,Coffee Maker,Fashion,1,26914,26914,3477,6573,Credit Card,26914,6573,1,,,
53495,2024-06-24,2024,June,CUST1170,Female,46-60,South,UK,Returning,Shoes,Fashion,1,51961,51961,1263,13527,UPI,51961,13527,1,,,
53496,2023-09-10,2023,September,CUST1188,Female,46-60,South,USA,Loyal,Shoes,Home,5,28740,143700,3779,26014,Debit Card,143700,26014,5,,,
53497,2024-07-13,2024,July,CUST1238,Female,26-35,North,Germany,New,Tablet,Accessories,5,3098,15490,2808,3777,Credit Card,15490,3777,5,,,
53498,2024-04-24,2024,April,CUST1139,Female,18-25,West,Germany,Returning,Backpack,Electronics,4,37680,150720,1654,15697,Net Banking,150720,15697,4,,,
53499,2024-01-24,2024,January,CUST1450,Female,26-35,West,USA,Loyal,Backpack,Home,3,32920,98760,3788,24662,UPI,98760,24662,3,,,
53500,2024-03-05,2024,March,CUST1027,Male,46-60,North,Australia,Returning,Tablet,Electronics,2,56399,112798,3466,29353,UPI,112798,29353,2,,,
53501,2023-10-09,2023,October,CUST1360,Female,36-45,South,Germany,Returning,Tablet,Home,4,47610,190440,1220,23844,Debit Card,190440,23844,4,,,
53502,2024-08-02,2024,August,CUST1246,Female,26-35,North,Australia,New,Coffee Maker,Home,2,25362,50724,328,12587,Debit Card,50724,12587,2,,,
53503,2023-09-07,2023,September,CUST1201,Female,46-60,North,India,Returning,Shoes,Electronics,3,45118,135354,3055,37324,UPI,135354,37324,3,,,
53504,2024-08-24,2024,August,CUST1294,Female,36-45,South,Germany,Loyal,Headphones,Accessories,4,38829,155316,2287,34139,Net Banking,155316,34139,4,,,
53505,2023-12-24,2023,December,CUST1276,Male,46-60,South,UK,New,Headphones,Electronics,3,45412,136236,96,29603,Net Banking,136236,29603,3,,,
53506,2023-11-12,2023,November,CUST1077,Female,36-45,North,Germany,Loyal,Coffee Maker,Fashion,3,41011,123033,439,25429,Credit Card,123033,25429,3,,,
53507,2024-04-29,2024,April,CUST1480,Female,26-35,North,USA,New,Laptop,Home,5,9847,49235,2588,7689,Net Banking,49235,7689,5,,,
53508,2024-05-23,2024,May,CUST1276,Female,26-35,North,Germany,Returning,Tablet,Home,4,37902,151608,2991,31121,Credit Card,151608,31121,4,,,
53509,2023-04-14,2023,April,CUST1206,Female,46-60,East,Australia,New,Tablet,Electronics,5,30077,150385,1767,41690,Net Banking,150385,41690,5,,,
53510,2024-05-12,2024,May,CUST1356,Male,46-60,East,USA,Returning,Tablet,Home,1,54232,54232,3990,10634,PayPal,54232,10634,1,,,
53511,2023-12-15,2023,December,CUST1029,Female,36-45,North,Canada,New,Coffee Maker,Fashion,2,38936,77872,43,17811,PayPal,77872,17811,2,,,
53512,2023-04-24,2023,April,CUST1014,Female,36-45,North,USA,Returning,Smartwatch,Home,2,20863,41726,379,4595,Net Banking,41726,4595,2,,,
53513,2022-02-12,2022,February,CUST1060,Female,46-60,South,UK,Loyal,Laptop,Fashion,1,23920,23920,3359,3153,Credit Card,23920,3153,1,,,
53514,2024-05-19,2024,May,CUST1011,Female,46-60,South,Australia,Loyal,Coffee Maker,Home,2,50488,100976,3898,17748,Credit Card,100976,17748,2,,,
53515,2023-09-19,2023,September,CUST1086,Male,26-35,West,India,Returning,Smartphone,Electronics,1,26206,26206,774,7103,Credit Card,26206,7103,1,,,
53516,2022-05-30,2022,May,CUST1127,Male,18-25,East,USA,Loyal,Smartwatch,Home,4,29469,117876,1946,21031,UPI,117876,21031,4,,,
53517,2023-03-09,2023,March,CUST1226,Female,36-45,East,India,New,Shoes,Fashion,4,3723,14892,41,2678,Credit Card,14892,2678,4,,,
53518,2022-02-08,2022,February,CUST1408,Female,36-45,East,UK,Loyal,Shoes,Electronics,1,22260,22260,1911,5473,Credit Card,22260,5473,1,,,
53519,2024-06-17,2024,June,CUST1298,Male,26-35,North,UK,Loyal,T-shirt,Accessories,2,28681,57362,2105,10991,Net Banking,57362,10991,2,,,
53520,2022-11-23,2022,November,CUST1485,Male,26-35,South,Germany,Loyal,Headphones,Electronics,2,26996,53992,1004,6512,PayPal,53992,6512,2,,,
53521,2022-03-19,2022,March,CUST1116,Female,36-45,West,India,New,Smartwatch,Fashion,5,44303,221515,2076,29911,PayPal,221515,29911,5,,,
53522,2023-12-12,2023,December,CUST1270,Male,36-45,West,USA,Loyal,Laptop,Home,3,42066,126198,1039,22780,Net Banking,126198,22780,3,,,
53523,2022-01-24,2022,January,CUST1219,Female,46-60,East,UK,Returning,Laptop,Electronics,2,55885,111770,2842,11745,UPI,111770,11745,2,,,
53524,2024-09-21,2024,September,CUST1417,Male,46-60,East,Germany,Returning,Backpack,Electronics,5,4979,24895,3318,4792,UPI,24895,4792,5,,,
53525,2022-09-26,2022,September,CUST1238,Female,36-45,North,Canada,New,Smartwatch,Electronics,1,52270,52270,3928,10086,Debit Card,52270,10086,1,,,
53526,2022-11-26,2022,November,CUST1394,Female,36-45,West,Canada,Loyal,Laptop,Home,2,32714,65428,330,16615,UPI,65428,16615,2,,,
53527,2024-02-17,2024,February,CUST1159,Female,36-45,North,India,Loyal,T-shirt,Electronics,3,45557,136671,3328,21238,UPI,136671,21238,3,,,
53528,2022-12-23,2022,December,CUST1306,Male,18-25,East,Germany,New,Laptop,Home,4,8972,35888,3373,7169,UPI,35888,7169,4,,,
53529,2022-04-10,2022,April,CUST1043,Male,46-60,South,Australia,New,Smartwatch,Electronics,3,16717,50151,3807,9694,Credit Card,50151,9694,3,,,
53530,2023-04-23,2023,April,CUST1173,Male,46-60,East,Australia,Returning,Smartphone,Home,5,2099,10495,62,2347,Net Banking,10495,2347,5,,,
53531,2024-09-26,2024,September,CUST1445,Female,26-35,South,Canada,Returning,Tablet,Fashion,4,50401,201604,2217,43950,Net Banking,201604,43950,4,,,
53532,2024-08-18,2024,August,CUST1299,Female,18-25,North,Canada,New,Backpack,Fashion,2,44022,88044,615,12913,UPI,88044,12913,2,,,
53533,2022-07-01,2022,July,CUST1227,Male,46-60,West,India,New,Tablet,Accessories,5,38251,191255,1772,38810,Debit Card,191255,38810,5,,,
53534,2023-01-17,2023,January,CUST1126,Male,46-60,North,USA,New,Coffee Maker,Home,4,52350,209400,3072,46979,PayPal,209400,46979,4,,,
53535,2024-06-13,2024,June,CUST1483,Male,18-25,South,Australia,Returning,Shoes,Electronics,5,8382,41910,3218,10105,UPI,41910,10105,5,,,
53536,2024-03-19,2024,March,CUST1236,Male,36-45,South,Canada,Returning,Backpack,Home,2,22502,45004,2921,8242,Debit Card,45004,8242,2,,,
53537,2022-06-30,2022,June,CUST1405,Female,18-25,South,India,New,Backpack,Fashion,4,39997,159988,3236,41454,Net Banking,159988,41454,4,,,
53538,2024-05-11,2024,May,CUST1124,Male,46-60,North,Australia,Loyal,Backpack,Home,3,3389,10167,591,1869,Net Banking,10167,1869,3,,,
53539,2023-06-19,2023,June,CUST1319,Female,46-60,West,USA,Returning,Smartphone,Home,3,34768,104304,1922,21250,Net Banking,104304,21250,3,,,
53540,2023-10-06,2023,October,CUST1157,Female,46-60,East,India,New,Backpack,Home,2,29835,59670,850,11797,Debit Card,59670,11797,2,,,
53541,2022-12-27,2022,December,CUST1418,Male,18-25,North,USA,Loyal,Smartphone,Fashion,2,58559,117118,3071,24918,Net Banking,117118,24918,2,,,
53542,2023-07-17,2023,July,CUST1078,Male,46-60,North,USA,Loyal,Headphones,Electronics,1,43169,43169,3917,6480,Net Banking,43169,6480,1,,,
53543,2024-09-11,2024,September,CUST1453,Male,46-60,East,Australia,New,T-shirt,Accessories,5,29491,147455,3665,32955,UPI,147455,32955,5,,,
53544,2024-08-23,2024,August,CUST1146,Female,46-60,West,India,New,Tablet,Fashion,2,20949,41898,3682,6074,Debit Card,41898,6074,2,,,
53545,2023-01-07,2023,January,CUST1108,Female,46-60,South,India,Returning,Smartwatch,Electronics,2,14665,29330,3557,5319,Net Banking,29330,5319,2,,,
53546,2023-10-31,2023,October,CUST1036,Female,26-35,West,UK,Returning,Shoes,Home,1,54723,54723,2461,15380,PayPal,54723,15380,1,,,
53547,2023-12-10,2023,December,CUST1261,Female,46-60,South,Australia,Returning,Tablet,Electronics,2,41674,83348,1117,13768,UPI,83348,13768,2,,,
53548,2024-05-20,2024,May,CUST1370,Male,36-45,South,USA,Returning,Smartphone,Fashion,5,49593,247965,3394,47701,Credit Card,247965,47701,5,,,
53549,2022-09-10,2022,September,CUST1274,Male,36-45,North,Australia,Loyal,Smartwatch,Fashion,5,42415,212075,1862,37163,PayPal,212075,37163,5,,,
53550,2022-05-30,2022,May,CUST1199,Male,26-35,South,Canada,New,T-shirt,Electronics,3,12363,37089,1353,10351,UPI,37089,10351,3,,,
53551,2024-04-23,2024,April,CUST1382,Female,18-25,South,India,Returning,Smartwatch,Fashion,2,41129,82258,3964,9303,Net Banking,82258,9303,2,,,
53552,2023-11-02,2023,November,CUST1402,Female,36-45,East,Australia,New,Shoes,Home,1,32590,32590,2548,5289,Credit Card,32590,5289,1,,,
53553,2023-12-13,2023,December,CUST1486,Female,46-60,North,UK,Returning,Shoes,Electronics,5,45334,226670,320,52038,Debit Card,226670,52038,5,,,
53554,2022-10-18,2022,October,CUST1245,Male,26-35,East,Germany,Loyal,Backpack,Accessories,2,11608,23216,756,2919,Credit Card,23216,2919,2,,,
53555,2024-06-23,2024,June,CUST1045,Female,36-45,West,Germany,Returning,Shoes,Fashion,4,5634,22536,3457,5670,PayPal,22536,5670,4,,,
53556,2023-05-03,2023,May,CUST1081,Female,18-25,East,Germany,New,T-shirt,Home,2,16841,33682,3252,7777,Net Banking,33682,7777,2,,,
53557,2022-10-20,2022,October,CUST1078,Male,18-25,North,USA,Returning,Smartphone,Fashion,1,37459,37459,739,8304,Credit Card,37459,8304,1,,,
53558,2024-09-18,2024,September,CUST1247,Female,36-45,East,Canada,New,Headphones,Fashion,1,27296,27296,321,4056,PayPal,27296,4056,1,,,
53559,2024-06-20,2024,June,CUST1032,Female,46-60,West,Germany,Returning,Laptop,Accessories,1,1135,1135,3199,-558,PayPal,1135,-558,1,,,
53560,2024-04-22,2024,April,CUST1017,Male,36-45,East,UK,New,Smartwatch,Home,4,55506,222024,1066,49112,Net Banking,222024,49112,4,,,
53561,2024-05-14,2024,May,CUST1337,Female,46-60,North,USA,Returning,T-shirt,Accessories,4,22483,89932,1013,22095,PayPal,89932,22095,4,,,
53562,2023-11-03,2023,November,CUST1329,Male,46-60,South,USA,Returning,Coffee Maker,Accessories,2,2262,4524,631,655,PayPal,4524,655,2,,,
53563,2024-01-17,2024,January,CUST1412,Male,36-45,North,India,Loyal,Smartwatch,Accessories,1,37310,37310,1117,9447,PayPal,37310,9447,1,,,
53564,2023-11-27,2023,November,CUST1244,Male,18-25,South,India,Returning,Laptop,Home,5,29363,146815,698,18322,PayPal,146815,18322,5,,,
53565,2024-03-22,2024,March,CUST1348,Female,26-35,South,UK,Loyal,Headphones,Home,2,23693,47386,3730,11994,Credit Card,47386,11994,2,,,
53566,2022-01-25,2022,January,CUST1072,Male,46-60,West,Canada,Returning,Coffee Maker,Accessories,5,48139,240695,3852,43149,Debit Card,240695,43149,5,,,
53567,2022-09-17,2022,September,CUST1055,Female,46-60,East,Germany,New,Backpack,Fashion,2,37771,75542,3034,10553,Debit Card,75542,10553,2,,,
53568,2024-06-29,2024,June,CUST1236,Female,36-45,South,Canada,Loyal,Tablet,Fashion,4,20734,82936,3068,9571,Net Banking,82936,9571,4,,,
53569,2022-05-30,2022,May,CUST1206,Female,36-45,East,USA,New,T-shirt,Accessories,4,40054,160216,3924,29023,Debit Card,160216,29023,4,,,
53570,2024-07-18,2024,July,CUST1368,Female,46-60,South,Germany,New,T-shirt,Fashion,4,46402,185608,3934,42618,Net Banking,185608,42618,4,,,
53571,2023-06-20,2023,June,CUST1022,Female,46-60,East,UK,Loyal,T-shirt,Home,3,21022,63066,1928,9160,UPI,63066,9160,3,,,
53572,2022-10-12,2022,October,CUST1491,Female,36-45,South,USA,Loyal,T-shirt,Accessories,3,53959,161877,3998,18239,UPI,161877,18239,3,,,
53573,2023-03-15,2023,March,CUST1038,Male,26-35,East,Germany,Loyal,Coffee Maker,Fashion,3,44740,134220,206,34281,Net Banking,134220,34281,3,,,
53574,2022-07-15,2022,July,CUST1166,Male,46-60,North,UK,Returning,Smartwatch,Electronics,5,16107,80535,3442,9963,Credit Card,80535,9963,5,,,
53575,2023-03-18,2023,March,CUST1472,Male,36-45,North,Canada,Loyal,Smartphone,Accessories,1,12758,12758,2661,1068,Debit Card,12758,1068,1,,,
53576,2023-04-29,2023,April,CUST1139,Male,46-60,North,Australia,Returning,Coffee Maker,Home,3,37713,113139,1070,23989,UPI,113139,23989,3,,,
53577,2023-12-07,2023,December,CUST1300,Male,18-25,West,Australia,New,Shoes,Electronics,5,17760,88800,1638,22932,UPI,88800,22932,5,,,
53578,2024-04-06,2024,April,CUST1175,Female,46-60,North,Australia,Returning,T-shirt,Fashion,1,52182,52182,2859,9428,PayPal,52182,9428,1,,,
